Molecule ChEMBL ID,Smiles
D860,Cc1[nH]n(-c2cccc(Br)c2)c(=O)c1C=c1c(C)c(C#N)c2nc3ccccc3n2c1=O
D861,COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2
D862,O=C1CCCc2oc3cc(C(F)(F)F)ccc3c(=O)c21
D863,Oc1ccc(Nc2ncnc3scc(Cl)c23)cc1
D864,Cc1[nH]n(-c2ccc(C(=O)O)cc2)c(=O)c1C=c1c(C)c(C#N)c2nc3ccccc3n2c1=O
D865,CNc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12
D866,Cc1nn(-c2ccccc2)c2c1c(=O)c1cc(Cl)ccc1n2O
D867,COc1ccc(-c2cnc3c(Br)cnn3c2)cc1
D868,Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O
D869,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
D870,C1=Nc2ccccc2C1=CNNc1nc2ccccc2[nH]1
D871,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2
D872,CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1
D873,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2
D874,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21
D875,Cn1cncc1C(OCc1c(-c2ccc(OC(F)(F)F)cc2)cc(C#N)c(=O)n1C)c1ccc(C#N)cc1
D876,COc1ccc2c(c1)=NC(=C1NNc3cccnc31)C=2
D877,Clc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1
D878,Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1-c1ccccc1
D879,O=C(Nc1ccccc1)Nc1ccccn1
D880,CCCCCCCCCCCCCCCCn1cc[n+](Cc2ccccc2)c1C
D881,c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1
D882,c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1
D883,CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2
D884,Cc1cccc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
D885,COc1ccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)cc1OC
D886,Cc1[nH]nc2ncc(C#N)c(-c3ccccc3)c12
D887,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CCC(N2CCCC2)CC1
D888,CN(C)CCCOc1cc2c(c(-c3ccc(Nc4nc5ccccc5o4)cc3)c1)CNC2=O
D889,NC(COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12
D890,Cc1nn(C)c2sc3c(=O)nc[nH]c3c12
D891,NC(=O)c1cccc2c1Nc1nnc(Cl)cc1C(=O)N2
D892,NC(COc1cc(C=Cc2ccncc2)cnc1Cl)Cc1c[nH]c2ccccc12
D893,O=C1Nc2ccccc2Nc2nnc(Cl)cc21
D894,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1
D895,Nc1nccc2cnc(-c3ccccc3)n12
D896,CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1
D897,Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1
D898,Nc1ncc(-c2ccncc2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12
D899,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1
D900,NC(=O)C1CCCN(C(=O)c2cc(-c3ccc4[nH]ncc4c3)on2)C1
D901,Cc1ccc2c(c1)C(=O)Nc1ccccc1N2
D902,COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C
D903,NC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1
D904,O=C1Nc2ccccc2Nc2nnccc21
D905,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#Cc5cccnc5)cnc(N)c34)cc2)c1
D906,O=c1c2c(nc3cc(-c4ccco4)[nH]n13)CSC2
D907,CN1CCCC1COc1cncc(CCc2ccccc2)c1
D908,C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2
D909,Nc1cc2nc(-c3ccccc3)cn2cn1
D910,COc1cncc(C=Cc2ccncc2)c1
D911,O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1O
D912,NC(COc1cncc(-c2cc3cnccc3s2)c1)Cc1c[nH]c2ccccc12
D913,N#Cc1c2c3cc(Cl)ccc3oc(N)c-2c(=O)[nH]c1=O
D914,O=C(O)c1cc2c(-c3cccc(F)c3)cncc2s1
D915,CC(=O)NC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2F)C1
D916,NC(=O)c1cc2c(-c3ccc(F)cc3F)cncc2s1
D917,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4snc(N)c34)cc2)c1
D918,CC(=O)Nc1cc2ccccn2n1
D919,COC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)ncnn2c1C
D920,O=C(O)c1cc(-c2cccs2)n2nccc2n1
D921,Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C
D922,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)Nc3ncn[nH]3)cc12
D923,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1
D924,Nc1n[nH]c2c(Cl)cccc12
D925,CCCCCCCCCCCCOc1ccc(N=C(N)N)cc1N=C(N)N
D926,N#Cc1ncc2nc1OCC(O)C(O)COc1ccc(Cl)cc1NC(=O)N2
D927,COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1OCC(O)CO
D928,COc1ccc(OC)c(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1
D929,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12
D930,COc1cc(C(=O)O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1
D931,CCOc1nc(C(=O)NCc2ccncc2)cc(N)c1C#N
D932,Cc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C)c1
D933,NC(=O)c1cc(Cl)cc2[nH]c(-c3ccc(C4CCCNC4)cc3F)nc12
D934,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(CO)ccc4F)cc3)c12
D935,COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1CC#N
D936,NC(Cc1cccc2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1
D937,Cc1nn(C)c2sc(C(N)=O)cc12
D938,COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(Cl)c5o4)cc3)c3c(N)ncnc32)CC1
D939,Nc1nnc2ccc(-c3ccccc3)cn12
D940,O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)c1cccc2cnccc12
D941,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1
D942,c1ccc2c(c1)Cc1cn[nH]c1-2
D943,O=c1[nH][nH]c2cccc(-c3ccccc3)c12
D944,Cc1c(C=O)c(=O)n2c([nH]c3ccccc32)c1C#N
D945,Nc1n[nH]c2cccc(-c3ccc(Br)cc3)c12
D946,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
D947,Cc1ccc(-n2nc(C)c3c(=O)c4cc(Cl)ccc4n(O)c32)cc1
D948,COCc1nnn(-c2nonc2N)c1C(=O)NNC(C)=C1C=CC(=O)C=C1O
D949,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C1CCCCC1
D950,O=c1[nH]sc2c1c(=O)c1cc(F)c(NCc3ccccc3)c(F)c1n2C1CC1
D951,CC(=NN=C(N)N)c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(C(C)=NN=C(N)N)cc(C(C)=NN=C(N)N)c2)cc(C(C)=NN=C(N)N)c1
D952,NC(COc1cncc(C=Cc2ccncc2)c1)Cc1ccccc1
D953,O=C(NS(=O)(=O)c1ccc(NCCSc2ccc(O)cc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)cc1
D954,CCOc1ccccc1C=NNC(=O)c1nnn(-c2nonc2N)c1N1CCCC1
D955,O=C1N=c2ccc(Cl)cc2=C(c2ccccc2)C1=C1CC(c2ccccc2)NN1
D956,CC(=NN=C(N)N)c1cc(NC(=O)NCCCN(C)CCCNC(=O)Nc2cc(C(C)=NN=C(N)N)cc(C(C)=NN=C(N)N)c2)cc(C(C)=NN=C(N)N)c1
D957,Cc1cc(O)ccc1-n1c2cc(Cl)ccc2c(=O)c2c(N)nc(N)nc21
D958,CN1CCC1COc1cncc(CCc2ccncc2)c1
D959,NNc1cc(N2CCOCC2)nc(OCCc2ccccn2)n1
D960,O=C(O)c1cc2c(-c3ccccc3)cncc2s1
D961,NC(COc1cncc(-c2ccc(F)cc2)c1)Cc1c[nH]c2ccccc12
D962,CCOC(=O)c1cn(-c2ccc(O)cc2C)c2cc(-c3ccncc3)ccc2c1=O
D963,Cc1nn(C)c2sc(C(N)=O)c(N)c12
D964,CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1Cl
D965,Nc1n[nH]c2cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ccc12
D966,COc1cccc(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1
D967,NC(=O)c1cc2c(-c3ccccc3)cncc2s1
D968,COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1
D969,Cc1c(Cl)c(N2CCC(CN)C2)nc2[nH]cc(C(=O)O)c(=O)c12
D970,NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cncc2s1
D971,CCS(=O)(=O)c1ccc(-c2cncc3sc(C(N)=O)cc23)cc1
D972,Cc1[nH]nc2ccc(-c3cncc(OCC(CN)Cc4ccccc4)c3)cc12
D973,CC(=NN=C(N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NN=C(N)N)cc(C(C)=NN=C(N)N)c3)c2)cc(C(C)=NN=C(N)N)c1
D974,c1cc2c(s1)CCc1cn[nH]c1-2
D975,O=C1Nc2cc(CCOc3ccc(N4CCOCC4)cc3)ccc2Nc2cc(-c3cn(Cc4cc(F)c(F)c(F)c4)c4cnccc34)ccc21
D976,CNC(=O)N1CCN(CCCOc2ccc3c(c2)-c2[nH]nc(-c4ccc(C#N)nc4)c2C3)CC1
D977,NC(=O)c1cc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cncc2s1
D978,Cc1ccc(F)c(-c2ccc3nnc(N)n3c2)c1
D979,COC1=CC(=CC(C#N)=C2NNC(N)=C2C#N)C=CC1=O
D980,CCc1nc2c(c3cc(OC)c(OC)cc13)C(=O)NC2=O
D981,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21
D982,CCOc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)cc(N)c1C#N
D983,Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccc2nccnc12
D984,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(Cl)c(Cl)ccc12
D985,CC(=O)Nc1cc(N)c(C#N)c(-c2ccsc2)n1
D986,CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1Cl
D987,CSc1c[nH]c2c(ccc3cnccc32)c1=O
D988,Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CCC(N2CCCC2)CC1
D989,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
D990,COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1
D991,CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N
D992,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12
D993,N#Cc1ncc2nc1OCCCCCOc1cc(OCC(O)CO)c(Cl)cc1NC(=O)N2
D994,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1
D995,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1
D996,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1
D997,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2
D998,c1ccc(Nc2ncnc3ccccc23)cc1
D999,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O
D1000,O=C1CC(c2ccc(Cl)cc2Cl)Cc2[nH]c3cc(Cl)ccc3c(=O)c21
D1001,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1
D1002,O=C(Nc1ccccc1)Nc1ccccc1
D1003,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]ncc34)cc2)c1
D1004,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
D1005,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1
D1006,COc1cc(O)c2c(c1)C1(OC2=O)C(C)=CC(=O)C1O
D1007,N#Cc1ncc2nc1OCCCCCOc1cc(OCCO)c(Cl)cc1NC(=O)N2
D1008,CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1
D1009,NC(=O)c1cccc2cn[nH]c12
D1010,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O
D1011,Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12
D1012,COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1
D1013,COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1
D1014,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1C(=O)O
D1015,CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O
D1016,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC
D1017,COc1cc(C2=C(c3cn(COc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC
D1018,O=C(NCCc1ccc(O)c(Br)c1)C(Cc1cc(Br)c(O)c(-c2cc(CC(=NO)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)c1)=NO
D1019,COc1cc(O)c2c(c1)-c1cc(O)c(O)cc1COC2=O
D1020,Cc1cccc(NC(=O)Nc2ccc(-c3ccc4nccnc4c3N)cc2)c1
D1021,COc1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2)cc(OC)c1OC
D1022,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)C(O)C(O)C(C)(O)C1O
D1023,Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1
D1024,COc1cc(O)c(C(=O)O)c(C2=C(C)CC(O)C2=O)c1
D1025,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12
D1026,COc1cc(O)c2c(=O)oc3c(O)c(O)cc(C)c3c2c1
D1027,O=C1CC(O)C2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)CCC3=O
D1028,COc1cc(C2=C(c3c[nH]c4ccccc34)CNC2=O)cc(OC)c1OC
D1029,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)C(O)C(O)C(C)(O)C1O)C(=O)c1cc(O)c(C)cc1C2=O
D1030,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O
D1031,O=c1nc[nH]c2ccc(Br)cc12
D1032,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
D1033,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1
D1034,Cc1c(Nc2c(C#N)cncc2C=Cc2cccc(S(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12
D1035,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1C=Cc1cccc(S(=O)(=O)N2CCN(C)CC2)c1
D1036,CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1
D1037,O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)c1cccc(C(F)(F)F)c1
D1038,CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1
D1039,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1
D1040,CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1
D1041,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1
D1042,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
D1043,Nc1nc2c(s1)Cc1ccccc1-2
D1044,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(C)N3CC(C)OC(C)C3)ns2)n1
D1045,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1
D1046,O=C(Cc1cccs1)Nc1nc2ccccc2s1
D1047,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3
D1048,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl
D1049,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1
D1050,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl
D1051,CCCc1cc(-c2ccc3[nH]ncc3c2)on1
D1052,c1cc2[nH]ncc2cc1-c1cc(CN2CCCCC2)no1
D1053,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2
D1054,CC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1ccccc1)c1ccco1
D1055,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
D1056,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl
D1057,O=C(c1cc2cc(F)ccc2[nH]1)N1CC2(CCN(C3CCCNC3)C2)c2ccccc21
D1058,O=C(c1cc2ccc(F)cc2[nH]1)N1CC2(CCN(C3CCNC3)C2)c2ccccc21
D1059,CC1CCC(N2CCC3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1
D1060,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1
D1061,CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1
D1062,CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12
D1063,CC1=CN2CC(=O)NN=C2C=C1
D1064,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1
D1065,Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1
D1066,Cc1ccc(-c2cc3nc(Br)cnc3[nH]2)cc1
D1067,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1
D1068,Cc1cccc(C=NNc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1
D1069,Nc1n[nH]c2c(OCCCn3cccc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12
D1070,c1ccc2c(c1)nnn2Cc1cn(-c2ccc3[nH]ncc3c2)nn1
D1071,Cc1[nH]nc2ccc(-c3cccnc3)cc12
D1072,O=C1NS(=O)(=O)c2ccc(Cl)cc21
D1073,N#Cc1ccc(-c2ccncc2)cc1NCc1ccccc1
D1074,Nc1nnc2cncc(Cl)n12
D1075,O=C(Nc1ccc(-c2ccc3cn[nH]c3c2)cc1)Nc1cccc(F)c1
D1076,CN(c1ccccc1CNc1nc(N)nc2[nH]ccc12)S(C)(=O)=O
D1077,CCOC(=O)c1c(C)n(-c2ccc(I)cc2)c2c1cc(O)c1ccccc12
D1078,O=CN(O)C(CS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1ccc(O)cc1
D1079,CCOc1ccc(C=C2SC(N)=NC2=O)c(O)c1
D1080,NC(=O)c1cc2ccncc2s1
D1081,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12
D1082,COC1=c2c(=O)cc(C)oc2=CC(=O)C1=C1Nc2ccccc2N1
D1083,CS(=O)(=O)c1ccc(-c2cncc3sc(C(N)=O)cc23)cc1
D1084,CC(=O)n1ncc2cc(N)ccc21
D1085,CCCCC#Cc1ccc(CN2CC(C(=O)O)C2)cc1
D1086,Nc1ncnc2sccc12
D1087,Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1
D1088,CS(=O)(=O)c1cccc(C(=O)Nc2nc3ccccc3n2CCCO)c1
D1089,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c(=O)n(C)c1
D1090,NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1
D1091,COc1cccc(NC(=O)N2CCC(c3nc4c(C(N)=O)cccc4[nH]3)CC2)c1
D1092,NC(=O)c1csc2c1NCCC2=O
D1093,O=S(=O)(Nc1ccc2c(c1)C(=NO)c1ccccc1-2)c1cccc(Br)c1
D1094,Oc1cnc2ccc(-c3ccncc3)cc2c1
D1095,Nc1ccc2c(C(=O)O)n(-c3ccccc3)nc2c1
D1096,OCc1cc(-c2ccc3[nH]ncc3c2)on1
D1097,O=C(O)c1csc2c1NCCNC2=O
D1098,CC(C)(C)OC(=O)n1cc(-c2cncn2C2CCCCC2)c2ccccc21
D1099,c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2C2CC2)cc1
D1100,Nc1ccc(-c2cccn3c(=O)[nH]nc23)cc1
D1101,COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1
D1102,CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1
D1103,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1
D1104,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1cccc(Br)c1c2=O
D1105,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCc2[nH]c3c(Cl)cc(Cl)cc3c2C1
D1106,Nc1ncnc2c1c(-c1ccc(Oc3ccc(CO)cc3)cc1)cn2C1CCOC1
D1107,Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cnc2c(-c3ccc4c(c3)OCO4)cnn12
D1108,CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F
D1109,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1
D1110,O=C(NCc1ccc(Cl)cc1)Nc1cccc2[nH]ncc12
D1111,C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12
D1112,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1
D1113,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2ccccc21
D1114,NC(=O)c1cc2c(-c3ccc(Br)cc3)cncc2s1
D1115,N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O
D1116,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21
D1117,COc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1
D1118,Cc1c(O)cccc1NC(=O)c1cnn2c(-c3ccccc3)ccnc12
D1119,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1
D1120,CN(C)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(NS(=O)(=O)c3ccc(N)cc3)n2)cc1
D1121,NCc1cc(Nc2ncnc(-c3ccccc3)n2)ccc1O
D1122,O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1
D1123,Cc1cccc(-c2cccc3onc(N)c23)c1
D1124,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1
D1125,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12
D1126,Cn1ncc2c1CCCC2=O
D1127,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(OC(F)F)ccc12
D1128,CCOC(=O)Cc1nc2c(N)cccc2[nH]1
D1129,CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1
D1130,COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1
D1131,CCCCNC(=O)c1cn(C(CC)CC)c(=O)c2cc(OC)c(OC)cc12
D1132,COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1
D1133,CC(C)=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c(C(=O)O)[nH]c12
D1134,COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)c(OC)c1
D1135,CCCCN(CCC#N)C(=O)c1ccc2c(c1)=NC(=C1NNc3ccccc31)N=2
D1136,O=C(Nc1cccc(F)c1)Nc1cccc(-c2ccc3cn[nH]c3c2)c1
D1137,O=C(NNC=C1C=C(Br)C(=O)C(Br)=C1)Nc1ccccc1
D1138,O=C1Cc2cc(-c3ccccc3)cnc2N1
D1139,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3coc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1
D1140,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1
D1141,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2
D1142,CCN(CC)CCOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1
D1143,CN(C)c1ccc(Nc2cc(-c3csc(Br)c3)[nH]n2)cc1
D1144,O=C1N=NC(=O)c2c(NNc3c(-c4ccccc4)[nH]n(-c4ccccc4)c3=O)cccc21
D1145,Cc1ccc(C)c(NC(=O)c2cc(-c3ccco3)nc3ccccc23)c1
D1146,O=C1NCc2c(Br)cccc21
D1147,Brc1ccc2cnc(Nc3ccncn3)cc2c1
